quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0
Yes,1.157895,0.150000,0.9126627499719349,0,0,0,1.0
Yes,0.904762,0.173913,0.9734875925059484,0,0,1,0.8
No,0.923077,0.111111,0.8912923161067446,0,0,0,1.0
No,1.125000,0.312500,0.8276154372717842,0,0,2,0.0
No,1.545455,0.500000,0.7430120575366018,1,1,2,0.0
Yes,1.222222,0.136364,0.9083475367262711,0,0,0,1.0
Yes,1.227273,0.227273,0.941168718354751,0,0,1,0.0
No,1.461538,0.428571,0.9220514843573269,0,0,1,0.75
Yes,1.190476,0.076923,0.9605562084064618,0,0,1,0.0
Yes,1.272727,0.272727,0.8068443340841203,0,0,0,1.0
Yes,1.000000,0.045455,0.9423447288977751,0,0,0,1.0
Yes,0.809524,0.227273,0.9470982980456067,0,0,2,0.3333333333333333
Yes,1.160000,0.115385,0.9226216843877089,0,0,0,1.0
No,1.200000,0.187500,0.8260606054517682,0,0,4,0.0
Yes,0.857143,0.142857,0.932463256699648,0,0,3,0.4
No,1.058824,0.055556,0.9271851333330413,0,0,1,0.0
Yes,1.250000,0.272727,0.9632588449556585,0,0,0,1.0
No,0.947368,0.052632,0.8268004121296193,0,0,8,0.0
Yes,1.294118,0.200000,0.9233107835664939,0,0,0,1.0
No,1.105263,0.100000,0.9393344105732243,1,1,0,1.0
Yes,1.416667,0.384615,0.8187058699383419,0,0,2,0.3333333333333333
No,1.083333,0.083333,0.8181986625784993,0,0,0,1.0
Yes,1.363636,0.416667,0.9543405216314924,0,0,0,1.0
No,1.117647,0.052632,0.8546851674193419,0,0,1,0.75
No,0.904762,0.136364,0.8718746569113598,0,0,0,1.0
No,1.133333,0.133333,0.8738308602731637,0,0,7,0.36363636363636365
Yes,0.866667,0.066667,0.8063505878158354,0,0,1,0.0
Yes,0.857143,0.090909,0.9394453114413016,0,0,0,1.0
Yes,1.058824,0.045455,0.966899924648662,0,0,0,1.0
No,1.428571,0.500000,0.9006324369557462,0,0,5,0.375
Yes,0.785714,0.214286,0.7473072258400792,0,0,0,1.0
Yes,0.857143,0.137931,0.9225665443801284,0,0,1,0.6666666666666666
No,0.923077,0.142857,0.8996325841093499,0,0,0,1.0
Yes,0.833333,0.166667,0.9446328542767034,0,0,2,0.3333333333333333
Yes,1.000000,0.000000,0.7978599286007353,0,0,1,0.0
No,1.545455,0.416667,0.8770512955133837,0,0,0,1.0
Yes,1.000000,0.000000,0.8996830258311765,0,0,0,1.0
No,1.000000,0.080000,0.808725853947968,0,0,2,0.0
No,0.666667,0.333333,0.7851073061723318,0,0,5,0.2857142857142857
Yes,0.875000,0.125000,0.9530374139878875,0,0,0,1.0
No,0.705882,0.294118,0.8668102690012158,0,0,7,0.0
Yes,0.875000,0.125000,0.965689964543745,0,0,1,0.0
Yes,1.000000,0.214286,0.8562478333000851,0,0,4,0.0
Yes,1.000000,0.083333,0.9301186391589501,0,0,0,1.0
No,0.928571,0.066667,0.8679063323067198,0,0,0,1.0
Yes,0.529412,0.470588,0.877578790654102,0,0,0,1.0
Yes,1.315789,0.368421,0.9721986522925652,0,0,0,1.0
Yes,0.785714,0.214286,0.9614230600519927,0,0,0,1.0
Yes,0.904762,0.136364,0.9107591744029357,0,0,4,0.3333333333333333
No,1.000000,0.000000,0.8534241080422406,0,0,0,1.0
Yes,0.920000,0.111111,0.9372209592583052,0,0,0,1.0
Yes,1.000000,0.000000,0.8078272553389527,0,0,0,1.0
Yes,0.764706,0.235294,0.920219146106859,0,0,0,1.0
Yes,1.055556,0.052632,0.882750986890075,0,0,0,1.0
Yes,1.181818,0.120000,0.9702205145647996,0,0,0,1.0
Yes,1.375000,0.352941,0.8436161476831034,0,0,2,0.0
Yes,0.937500,0.062500,0.9032246584996858,0,0,0,1.0
Yes,0.956522,0.000000,0.9465039085054151,0,0,1,0.75
Yes,1.000000,0.000000,0.8025998829010529,1,1,2,0.0
Yes,1.095238,0.181818,0.9694186644178777,0,0,0,1.0
Yes,1.076923,0.000000,0.8310639927692647,0,0,1,0.6666666666666666
No,1.250000,0.235294,0.9227065610924218,0,0,3,0.5714285714285714
Yes,0.736842,0.250000,0.9099042914416656,0,0,0,1.0
Yes,1.333333,0.333333,0.9131974374394659,0,0,0,1.0
Yes,1.142857,0.250000,0.9656780978796242,0,0,0,1.0
No,1.266667,0.250000,0.8022786953814248,0,0,3,0.25
No,0.733333,0.266667,0.904653428928175,0,0,0,1.0
Yes,1.000000,0.043478,0.9373716244538006,0,0,1,0.8571428571428571
Yes,1.153846,0.153846,0.9122976897186864,0,0,0,1.0
No,0.681818,0.272727,0.8829880162672902,0,0,3,0.0
Yes,1.117647,0.117647,0.9781165670603803,1,1,0,1.0
Yes,1.136364,0.083333,0.9468672802958927,0,0,1,0.0
Yes,1.125000,0.187500,0.8963325110937036,0,0,0,1.0
No,0.727273,0.272727,0.7089955270288599,0,0,0,1.0
Yes,1.045455,0.043478,0.9804528620697752,0,0,0,1.0
Yes,0.941176,0.058824,0.8655495521576646,0,0,3,0.25
No,1.272727,0.272727,0.8318447154495405,0,0,0,1.0
No,0.695652,0.291667,0.89856005059288,0,0,1,0.5
Yes,1.000000,0.000000,0.9488642021141596,0,0,1,0.5
No,1.000000,0.000000,0.9009486139441589,1,1,3,0.0
Yes,0.904762,0.125000,0.9835141244693327,0,0,0,1.0
No,1.625000,0.444444,0.885266905807354,1,1,0,1.0
No,1.142857,0.130435,0.908824297587705,0,0,0,1.0
Yes,0.916667,0.111111,0.9875826486341206,0,0,0,1.0
Yes,1.200000,0.125000,0.909196036161222,0,0,0,1.0
Yes,0.928571,0.000000,0.8522787048706896,0,0,0,1.0
Yes,1.277778,0.263158,0.8756029310764536,0,0,3,0.0
Yes,1.090909,0.130435,0.9645014319856239,0,0,0,1.0
No,1.444444,0.444444,0.7946684438923314,0,0,0,1.0
No,1.400000,0.380952,0.9282757098628803,0,0,0,1.0
Yes,0.900000,0.095238,0.9420972072613619,0,0,1,0.0
Yes,1.000000,0.000000,0.9441135200075973,0,0,2,0.7142857142857143
No,0.941176,0.058824,0.8477118854937238,0,0,2,0.6666666666666666
Yes,1.000000,0.000000,0.9361254121504073,0,0,3,0.0
No,1.000000,0.000000,0.7690910861213811,0,0,3,0.25
Yes,1.037037,0.037037,0.9178845879824641,0,0,0,1.0
Yes,1.000000,0.090909,0.9183670378465096,0,0,1,0.0
Yes,0.647059,0.352941,0.772203005957001,0,0,0,1.0
No,0.650000,0.300000,0.8225624135427078,1,1,3,0.0
Yes,1.133333,0.133333,0.91344749677714,0,0,0,1.0
Yes,0.684211,0.300000,0.8451027592854592,0,0,2,0.3333333333333333
Yes,0.833333,0.166667,0.864466869950545,0,0,2,0.3333333333333333
No,1.055556,0.000000,0.865535873627132,0,0,8,0.1111111111111111
Yes,0.866667,0.133333,0.7290768865193522,0,0,0,1.0
No,0.882353,0.117647,0.782460906757737,0,0,0,1.0
Yes,1.038462,0.000000,0.9789829134049287,0,0,0,1.0
No,1.000000,0.000000,0.8898178982500524,0,0,6,0.4
Yes,0.875000,0.062500,0.7811017342568678,0,0,0,1.0
Yes,0.846154,0.178571,0.8738628875768538,0,0,4,0.2
No,1.117647,0.117647,0.9473025361664378,0,0,4,0.2
No,0.750000,0.250000,0.7407969832683705,0,0,7,0.0
No,0.684211,0.300000,0.9429470330943284,0,0,1,0.0
Yes,0.937500,0.055556,0.8819878096669199,0,0,2,0.3333333333333333
No,1.142857,0.142857,0.8575157942108509,0,0,13,0.0
Yes,0.882353,0.058824,1.0,0,0,0,1.0
Yes,1.071429,0.066667,0.8308730999157914,0,0,2,0.3333333333333333
Yes,1.181818,0.037037,0.967444422500539,0,0,1,0.0
No,0.769231,0.153846,0.869809420660913,0,0,1,0.0
Yes,1.285714,0.285714,0.8432372959707645,0,0,1,0.6666666666666666
No,0.680000,0.307692,0.9079418010518528,0,0,1,0.0
No,0.705882,0.277778,0.8762218106795845,0,0,2,0.0
Yes,0.900000,0.173913,0.9245176018097766,0,0,1,0.0
Yes,1.062500,0.125000,0.8930853234561129,0,0,0,1.0
No,1.444444,0.444444,0.7000949238112321,0,0,0,1.0
Yes,0.869565,0.125000,0.9339920047574669,0,0,1,0.6666666666666666
Yes,0.956522,0.040000,0.9339952026372079,0,0,0,1.0
Yes,1.133333,0.133333,0.9030715037369066,0,0,5,0.4444444444444444
Yes,0.684211,0.315789,0.8701766220187569,0,0,0,1.0
Yes,0.812500,0.176471,0.7246177352658381,0,0,2,0.3333333333333333
Yes,1.000000,0.000000,0.9688003872980796,0,0,0,1.0
Yes,1.166667,0.100000,0.9343556279756673,0,0,0,1.0
Yes,1.117647,0.176471,0.8544290188184984,0,0,1,0.6666666666666666
Yes,1.200000,0.200000,0.8780004688734607,0,0,1,0.0
Yes,0.937500,0.062500,0.9453115367459819,0,0,0,1.0
No,1.250000,0.333333,0.8196144379811706,0,0,3,0.4
Yes,1.050000,0.000000,0.926960826864427,0,0,1,0.0
Yes,0.923077,0.111111,0.834306431697428,0,0,0,1.0
No,1.500000,0.500000,0.8370652215794913,0,0,3,0.25
Yes,0.857143,0.142857,0.8429732961014327,0,0,0,1.0
Yes,1.000000,0.090909,0.9726437719662604,0,0,0,1.0
No,0.863636,0.230769,0.8967872948189991,0,0,0,1.0
No,0.882353,0.166667,0.8166876265784777,0,0,2,0.3333333333333333
Yes,0.964286,0.034483,0.9724510693349104,0,0,2,0.0
Yes,0.916667,0.083333,0.9881324520259517,0,0,0,1.0
Yes,0.730769,0.259259,0.9330897433976493,0,0,0,1.0
Yes,1.000000,0.000000,0.9193734259823444,0,0,1,0.0
Yes,0.850000,0.100000,0.8824811730157677,0,0,1,0.75
Yes,0.777778,0.200000,0.8707526898697497,0,0,1,0.5
Yes,1.125000,0.058824,0.8834574815964051,0,0,1,0.0
Yes,0.800000,0.190476,0.8930555691359104,0,0,3,0.25
Yes,1.000000,0.076923,0.9626691423280621,0,0,0,1.0
Yes,1.000000,0.000000,0.94069887994669,0,0,1,0.5
No,1.000000,0.037037,0.916773377672495,0,0,0,1.0
Yes,0.818182,0.136364,0.9425652057666168,0,0,0,1.0
Yes,1.055556,0.050000,0.9938741867263087,0,0,0,1.0
No,1.066667,0.066667,0.8374905000629271,0,0,0,1.0
Yes,1.210526,0.200000,0.9628515005862757,0,0,0,1.0
No,1.250000,0.352941,0.9062745167804447,0,0,0,1.0
Yes,0.750000,0.260870,0.9080341479344818,0,0,0,1.0
Yes,0.818182,0.173913,0.9432403593180375,0,0,0,1.0
No,1.000000,0.000000,0.8826787529007826,0,0,1,0.0
Yes,0.909091,0.166667,0.9033978444920259,0,0,2,0.0
No,1.294118,0.263158,0.7478150199883916,0,0,1,0.75
No,1.500000,0.500000,0.8626675811364806,0,0,0,1.0
Yes,0.750000,0.250000,0.934156748485943,0,0,2,0.6666666666666666
Yes,1.285714,0.235294,0.9385238238698643,0,0,0,1.0
Yes,1.000000,0.052632,0.9289597112340435,0,0,3,0.0
Yes,0.869565,0.080000,0.8916589873138347,0,0,0,1.0
Yes,1.000000,0.062500,0.9680430074685155,0,0,0,1.0
Yes,0.956522,0.041667,0.9455582623330497,0,0,1,0.8333333333333334
No,0.850000,0.090909,0.8806090735919372,0,0,1,0.5
Yes,1.086957,0.115385,0.9605873779639637,0,0,1,0.75
No,1.250000,0.312500,0.8969140798372269,0,0,1,0.5
Yes,1.263158,0.315789,0.8736922162014316,0,0,0,1.0
Yes,1.000000,0.000000,0.8535600585503028,0,0,1,0.0
Yes,1.235294,0.222222,0.9608689216225873,0,0,0,1.0
Yes,1.285714,0.428571,0.9705328243017738,0,0,3,0.5
Yes,0.818182,0.208333,0.902119515784224,0,0,7,0.0
Yes,0.962963,0.000000,0.9361684973016188,0,0,0,1.0
No,1.375000,0.375000,0.8706041889898248,0,0,8,0.2
Yes,0.772727,0.307692,0.9642350324318855,0,0,1,0.0
Yes,1.055556,0.052632,0.9655804488675831,0,0,0,1.0
Yes,0.892857,0.034483,0.9238494652000021,0,0,1,0.0
No,0.823529,0.166667,0.8386406691140715,0,0,7,0.4166666666666667
Yes,1.000000,0.086957,0.9626895799369255,0,0,0,1.0
Yes,0.760000,0.222222,0.9484335433727384,0,0,2,0.3333333333333333
No,0.833333,0.166667,0.7954884440090892,0,0,4,0.0
Yes,0.789474,0.318182,0.8399846658307061,0,0,4,0.0
No,0.708333,0.320000,0.957317735756929,1,1,0,1.0
Yes,1.076923,0.153846,0.8454131557008706,0,0,0,1.0
No,0.714286,0.285714,0.8724962760173017,0,0,0,1.0
Yes,1.000000,0.000000,0.9087178741470955,0,0,5,0.16666666666666666
No,0.700000,0.300000,0.7377271575981917,0,0,0,1.0
Yes,1.200000,0.200000,0.8500647013768381,0,0,2,0.0
No,0.700000,0.285714,0.8637034810675613,0,0,3,0.0
Yes,0.833333,0.142857,0.9494274034631623,0,0,2,0.0
Yes,1.052632,0.052632,0.8685502006364944,0,0,1,0.5
No,1.100000,0.100000,0.8822882766167768,0,0,2,0.3333333333333333
Yes,1.000000,0.052632,0.9503333507079622,0,0,0,1.0
Yes,0.809524,0.190476,0.9588887292276251,0,0,2,0.7142857142857143
Yes,0.857143,0.217391,0.9364829361466935,0,0,2,0.3333333333333333
Yes,1.047619,0.090909,0.9618549820708185,0,0,0,1.0
Yes,0.964286,0.034483,0.9390837250250177,0,0,0,1.0
Yes,1.307692,0.307692,0.8628898132828564,0,0,1,0.6666666666666666
Yes,1.368421,0.421053,0.9806429824500696,0,0,0,1.0
Yes,0.958333,0.000000,0.9305866860521546,0,0,3,0.25
Yes,1.000000,0.066667,0.8503286111310235,0,0,1,0.0
No,0.923077,0.076923,0.8361603799137788,0,0,2,0.0
Yes,1.133333,0.133333,0.8942317184224237,0,0,1,0.75
No,0.857143,0.142857,0.8560423485126042,0,0,4,0.2
Yes,0.904762,0.130435,0.9388783023754613,0,0,0,1.0
No,0.818182,0.181818,0.8565897965932673,0,0,2,0.0
Yes,0.956522,0.038462,0.9768012174834847,0,0,0,1.0
Yes,0.842105,0.157895,0.8123349930408761,0,0,9,0.1
Yes,0.850000,0.095238,0.8767418388576591,0,0,1,0.6666666666666666
Yes,1.272727,0.363636,0.9347906016218263,0,0,1,0.5
No,1.000000,0.200000,0.8736231491070845,0,0,2,0.5
Yes,1.150000,0.173913,0.9643327707868984,0,0,0,1.0
Yes,1.500000,0.500000,0.8954627340116964,0,0,0,1.0
Yes,1.000000,0.000000,0.9213919094476171,0,0,0,1.0
No,1.444444,0.444444,0.7342413559503975,0,0,3,0.0
Yes,0.818182,0.090909,0.783289403556519,0,0,0,1.0
Yes,1.466667,0.411765,0.8422097055497912,0,0,2,0.3333333333333333
No,1.200000,0.043478,0.8344138847334521,0,0,6,0.0
Yes,0.823529,0.176471,0.8350956418565068,0,0,4,0.2
Yes,1.105263,0.105263,0.8926123205712968,0,0,8,0.3333333333333333
Yes,0.684211,0.315789,0.8906867254736661,0,0,5,0.0
Yes,1.384615,0.384615,0.8728515821370746,0,0,7,0.2222222222222222
No,1.076923,0.187500,0.8874192532331163,0,0,3,0.5
Yes,1.157895,0.157895,0.9999512159661079,0,0,0,1.0
Yes,1.400000,0.400000,0.8191221032151808,0,0,3,0.4
Yes,1.000000,0.150000,0.9536474922217036,0,0,3,0.25
No,0.866667,0.133333,0.8635771319463716,0,0,0,1.0
Yes,1.000000,0.000000,0.9870274540114761,0,0,3,0.4
Yes,0.807692,0.266667,0.9531297112873446,0,0,0,1.0
No,0.823529,0.117647,0.8553271055629581,0,0,1,0.0
No,1.214286,0.214286,0.6909899751747115,0,0,11,0.0
Yes,1.187500,0.176471,0.941765325971654,0,0,0,1.0
Yes,1.000000,0.045455,0.9378547118196628,0,0,1,0.5
Yes,1.181818,0.000000,0.9348256671645152,0,0,0,1.0
Yes,1.227273,0.227273,0.9876751177750605,0,0,0,1.0
No,1.100000,0.100000,0.811339420278428,0,0,1,0.0
Yes,0.960000,0.038462,0.9434452594580501,0,0,1,0.5
Yes,0.680000,0.320000,0.9420846647119406,0,0,0,1.0
No,1.235294,0.411765,0.9343538825264114,0,0,1,0.0
Yes,1.105263,0.047619,0.9407718604562817,0,0,1,0.75
No,1.142857,0.142857,0.8235729201282951,0,0,9,0.1
Yes,1.052632,0.050000,0.9713637712115158,0,0,0,1.0
Yes,0.884615,0.035714,0.9756487403635227,0,0,1,0.6666666666666666
Yes,1.111111,0.100000,0.9456751354969255,0,0,0,1.0
No,0.866667,0.200000,0.907557474984623,1,1,5,0.0
No,1.200000,0.260870,0.8843604695297475,0,0,0,1.0
Yes,0.947368,0.000000,0.9467904880705089,0,0,1,0.0
No,0.846154,0.142857,0.813922430002856,0,0,0,1.0
No,1.071429,0.071429,0.8373641515734818,0,0,0,1.0
Yes,0.823529,0.222222,0.8071887001540656,0,0,2,0.3333333333333333
No,1.000000,0.058824,0.7690397234967895,1,1,0,1.0
Yes,1.086957,0.125000,0.9879366128980639,0,0,0,1.0
Yes,0.761905,0.238095,0.8609727900310011,0,0,2,0.3333333333333333
Yes,1.100000,0.047619,0.9204934896561173,0,0,0,1.0
Yes,0.923077,0.076923,0.8456377952062571,0,0,2,0.0
Yes,0.760000,0.296296,0.9227107499071129,0,0,0,1.0
Yes,1.000000,0.000000,0.9283461950613575,0,0,6,0.0
Yes,0.850000,0.173913,0.9032553900538947,0,0,0,1.0
Yes,0.894737,0.173913,0.9795351735479774,0,0,0,1.0
Yes,0.954545,0.000000,0.9924213914644825,0,0,0,1.0
No,0.875000,0.120000,0.9804789231965747,0,0,0,1.0
Yes,1.307692,0.214286,0.9542395160468745,0,0,0,1.0
Yes,0.882353,0.210526,0.8273587289407284,0,0,7,0.125
Yes,1.062500,0.058824,0.9063601922536345,0,0,1,0.0
Yes,1.214286,0.214286,0.8754353927080465,0,0,1,0.6666666666666666
No,1.375000,0.375000,0.6996595608719254,0,0,5,0.0
Yes,1.100000,0.100000,0.9759222674897702,0,0,0,1.0
Yes,1.083333,0.080000,0.9506704046226291,0,0,0,1.0
Yes,1.227273,0.217391,0.9410499499801491,0,0,2,0.3333333333333333
No,1.230769,0.230769,0.8731636793980954,0,0,13,0.07142857142857142
No,1.235294,0.235294,0.889095736370535,0,0,3,0.0
Yes,1.266667,0.266667,0.9236996875032981,0,0,3,0.25
No,1.076923,0.076923,0.9058052346400257,1,1,0,1.0
Yes,1.055556,0.055556,0.9505324973446811,0,0,3,0.5
Yes,0.904762,0.095238,0.9189350684964811,0,0,1,0.0
Yes,0.666667,0.291667,0.8671604236365823,0,0,2,0.3333333333333333
Yes,0.681818,0.318182,0.9402188976232806,0,0,1,0.0
Yes,1.181818,0.181818,0.8280798664020828,0,0,1,0.5
No,1.125000,0.157895,0.8382290455296498,0,0,3,0.25
Yes,0.826087,0.173913,0.9050563002829778,0,0,0,1.0
Yes,1.133333,0.062500,0.7875623448748688,0,0,1,0.8
No,0.736842,0.333333,0.8316649899964071,0,0,1,0.6666666666666666
Yes,1.095238,0.090909,0.9689932190161867,0,0,1,0.8
Yes,1.052632,0.000000,0.9196221614574871,0,0,0,1.0
Yes,0.875000,0.192308,0.9788718591717314,0,0,0,1.0
Yes,0.857143,0.200000,0.6722770369816962,0,0,3,0.0
Yes,0.913043,0.120000,0.8897597860509884,0,0,0,1.0
No,0.666667,0.350000,0.8759975739957296,0,0,0,1.0
Yes,1.230769,0.230769,0.9650367707541285,0,0,0,1.0
No,1.187500,0.117647,0.8475469187285387,0,0,1,0.5
Yes,0.913043,0.086957,0.9879502725816423,0,0,0,1.0
Yes,1.142857,0.133333,0.8458805518360322,0,0,2,0.0
Yes,0.772727,0.227273,0.9543708053815599,0,0,1,0.0
No,1.200000,0.176471,0.8470659719499357,0,0,1,0.0
No,0.800000,0.272727,0.8558570334173089,0,0,1,0.5
Yes,0.961538,0.074074,0.9480385711962294,0,0,0,1.0
Yes,0.785714,0.142857,0.8850764409655985,0,0,0,1.0
No,1.058824,0.055556,0.9044899858150511,0,0,1,0.0
No,1.238095,0.333333,0.9445605999076768,0,0,3,0.4
Yes,1.000000,0.125000,0.9400367402307881,0,0,1,0.6666666666666666
Yes,1.062500,0.000000,0.9153147756564954,0,0,0,1.0
Yes,1.071429,0.000000,0.8588925097815217,0,0,1,0.75
No,1.000000,0.000000,0.7333885253301814,0,0,2,0.5
Yes,1.500000,0.384615,0.8776704619435927,0,0,0,1.0
Yes,0.892857,0.034483,0.8336219847643599,0,0,0,1.0
Yes,1.384615,0.466667,0.9835681243385577,0,0,0,1.0
Yes,1.058824,0.000000,0.9659716792633012,0,0,0,1.0
No,1.071429,0.071429,0.8816164670001244,0,0,2,0.3333333333333333
Yes,0.909091,0.166667,0.7353939814539466,0,0,0,1.0
No,1.111111,0.136364,0.8517538851025429,0,0,10,0.3333333333333333
No,1.357143,0.266667,0.8882441415493109,1,1,0,1.0
Yes,0.846154,0.153846,0.8688450789416083,0,0,1,0.0
No,1.050000,0.040000,0.8319400166525971,0,0,1,0.5
Yes,1.090909,0.086957,0.9576867350799861,0,0,1,0.0
Yes,0.894737,0.150000,0.8988535990238317,0,0,1,0.5
Yes,0.933333,0.176471,0.873001735768314,0,0,0,1.0
Yes,0.954545,0.043478,0.9235485243846674,0,0,0,1.0
No,1.000000,0.083333,0.8113852510109821,0,0,6,0.0
Yes,1.086957,0.000000,0.948877528048065,0,0,1,0.0
Yes,1.250000,0.416667,0.8928471447344956,1,1,0,1.0
Yes,1.095238,0.166667,0.9504038398116809,0,0,2,0.0
Yes,1.043478,0.035714,0.8338376608408647,0,0,0,1.0
Yes,1.363636,0.363636,0.8248004116954465,0,0,2,0.3333333333333333
Yes,0.857143,0.136364,0.9591683010482404,0,0,0,1.0
No,0.823529,0.166667,0.8404252684538911,0,0,5,0.0
Yes,1.000000,0.000000,0.8162957185001087,1,1,0,1.0
Yes,0.888889,0.107143,0.8649155532695285,0,0,0,1.0
Yes,1.000000,0.000000,0.9066912283363784,0,0,0,1.0
Yes,1.312500,0.375000,0.962249101311986,0,0,0,1.0
Yes,1.117647,0.222222,0.9039692488451404,0,0,0,1.0
Yes,0.840000,0.076923,0.9406699852209618,0,0,1,0.0
Yes,0.923077,0.074074,0.9676865419769628,0,0,0,1.0
Yes,1.187500,0.000000,0.9409371946285631,0,0,0,1.0
Yes,0.952381,0.000000,0.9694283597560815,0,0,0,1.0
Yes,0.785714,0.250000,0.9254176421747377,0,0,1,0.5
No,0.642857,0.357143,0.8593786134878034,0,0,0,1.0
Yes,0.937500,0.058824,0.9355968771354147,0,0,0,1.0
Yes,1.043478,0.035714,0.9295456324951714,0,0,1,0.75
Yes,1.000000,0.105263,0.9645437837206398,0,0,0,1.0
Yes,1.043478,0.000000,0.978032887209538,0,0,0,1.0
Yes,0.650000,0.333333,0.8515666776116916,0,0,3,0.25
No,1.000000,0.076923,0.8754840540115248,0,0,0,1.0
Yes,1.000000,0.000000,0.9202301045589327,0,0,0,1.0
Yes,1.200000,0.187500,0.8841172430964094,0,0,1,0.0
No,1.000000,0.157895,0.9615303665659667,0,0,1,0.0
Yes,0.791667,0.185185,0.9274589731226078,0,0,2,0.0
Yes,0.950000,0.136364,0.8681838280576359,0,0,0,1.0
Yes,1.357143,0.428571,0.8822926649313757,0,0,1,0.0
No,0.807692,0.214286,0.9054012959393203,0,0,3,0.25
Yes,1.277778,0.444444,0.9415051532442265,0,0,2,0.0
Yes,1.363636,0.454545,0.7873131827074509,0,0,0,1.0
Yes,0.814815,0.137931,0.9432206141260022,0,0,3,0.4
No,0.727273,0.227273,0.8358299198244701,0,0,1,0.0
No,1.545455,0.636364,0.7541765696190568,0,0,1,0.5
No,1.384615,0.461538,0.8473376778458512,0,0,0,1.0
No,1.142857,0.285714,0.902394752233924,0,0,1,0.6666666666666666
No,1.058824,0.111111,0.8652761402826555,0,0,5,0.0
No,1.230769,0.307692,0.7776016591240312,0,0,3,0.4
No,1.000000,0.058824,0.8036950482365653,0,0,3,0.0
Yes,1.250000,0.312500,0.7863188658763545,0,0,5,0.2857142857142857
No,1.250000,0.250000,0.8447746829136177,0,0,1,0.0
Yes,1.062500,0.000000,0.9405745146086864,0,0,4,0.42857142857142855
Yes,1.000000,0.000000,0.9140283011865863,0,0,0,1.0
No,0.782609,0.280000,0.9651653007748359,0,0,0,1.0
Yes,1.041667,0.080000,0.9306993609839467,0,0,2,0.3333333333333333
Yes,1.187500,0.235294,0.8610935291897415,0,0,0,1.0
Yes,0.809524,0.190476,0.8895441089659577,0,0,12,0.2
No,1.071429,0.125000,0.9346212557059677,0,0,2,0.5
Yes,1.285714,0.318182,0.9021341900172164,0,0,1,0.0
Yes,0.777778,0.210526,0.8681602873128058,1,1,0,1.0
Yes,1.045455,0.136364,0.9912395885910062,0,0,0,1.0
Yes,1.250000,0.272727,0.9410795111724436,0,0,3,0.25
No,1.000000,0.000000,0.8777477902836693,0,0,0,1.0
Yes,0.947368,0.043478,0.9136143098818682,0,0,2,0.5
Yes,1.090909,0.090909,0.9746818889049494,0,0,0,1.0
Yes,1.000000,0.080000,0.9537458977373252,0,0,0,1.0
Yes,1.000000,0.000000,1.0000000000000002,0,0,0,1.0
No,0.689655,0.300000,0.9518017784656025,0,0,0,1.0
No,1.250000,0.416667,0.9003677468906218,0,0,0,1.0
Yes,0.750000,0.250000,0.8157099113082599,0,0,7,0.3
Yes,1.043478,0.076923,0.9283072085961664,0,0,0,1.0
Yes,1.043478,0.000000,0.9821565294678534,0,0,0,1.0
Yes,0.920000,0.080000,0.9799513674391845,0,0,0,1.0
Yes,1.166667,0.250000,0.8360068615245777,0,0,0,1.0
Yes,1.071429,0.066667,0.8796935443098851,0,0,1,0.0
Yes,0.700000,0.250000,0.8194530162104339,0,0,8,0.0
No,0.888889,0.050000,0.8219171563067648,1,1,1,0.0
No,1.157895,0.100000,0.848087566673014,0,0,3,0.25
Yes,1.117647,0.111111,0.9325103391338092,0,0,2,0.5
No,0.916667,0.037037,0.9104180796729429,0,0,0,1.0
No,0.833333,0.157895,0.8473075649034578,0,0,2,0.6666666666666666
No,1.130435,0.040000,0.9069726665255241,0,0,1,0.6666666666666666
Yes,1.470588,0.470588,0.8712638658337855,0,0,1,0.5
No,1.157895,0.200000,0.8393211284620606,0,0,4,0.0
No,0.937500,0.166667,0.7688373261413372,1,1,2,0.3333333333333333
Yes,1.090909,0.090909,0.9646945047671277,0,0,1,0.5
Yes,1.142857,0.142857,0.8813569350662652,0,0,0,1.0
Yes,1.000000,0.000000,0.9710675556662273,0,0,0,1.0
No,0.736842,0.263158,0.8717463966765818,0,0,1,0.0
No,1.000000,0.000000,0.8117508900537167,1,1,1,0.0
No,1.000000,0.000000,0.903800589958343,0,0,1,0.0
No,0.833333,0.166667,0.8315017931190221,1,1,1,0.0
Yes,0.875000,0.125000,0.9707020004796246,0,0,0,1.0
No,0.777778,0.222222,0.8555850682580511,0,0,5,0.16666666666666666
Yes,0.764706,0.277778,0.9319091569208804,0,0,3,0.0
Yes,1.083333,0.076923,0.9460478977650552,0,0,0,1.0
Yes,1.000000,0.000000,0.7952147707354386,0,0,2,0.6
Yes,1.142857,0.133333,0.9010079524372346,0,0,0,1.0
Yes,0.733333,0.312500,0.9307418046752408,0,0,0,1.0
Yes,0.785714,0.214286,0.7558562429532948,0,0,0,1.0
Yes,1.142857,0.083333,0.8359712037348486,0,0,2,0.3333333333333333
Yes,1.095238,0.181818,0.9885034250649657,0,0,0,1.0
Yes,1.100000,0.090909,0.9247073794444305,0,0,1,0.5
No,0.823529,0.210526,0.8098804785792473,0,0,1,0.5
Yes,0.764706,0.157895,0.9159735623948878,0,0,1,0.0
Yes,0.900000,0.100000,0.8837612704471014,0,0,0,1.0
Yes,0.750000,0.304348,0.8809489944645641,0,0,0,1.0
